game_id,season,game_type,week,date,weekday,gametime,home,away,neutral,div_game,roof,temp,wind,home_rest,away_rest,spread_close,total_close,home_ml,away_ml,margin,total_points,playoff,home_cover_margin,home_covered,over_margin,over_result,home_won,primetime,abs_spread,dog_is_home,has_fav,dog_res,home_res,over_res,under_res,ml_fav,ml_dog,ret_fav,ret_dog,pred_home_margin,abs_spread_err,abs_total_err
2021_03_TB_LA,2021,REG,3,2021-09-26,Sunday,16:25,LA,TB,0,0,dome,,,7,7,1.0,55.0,-104.0,-106.0,10.0,58.0,0,11.0,W,3.0,O,1,0,1.0,True,True,W,W,W,L,-106.0,-104.0,-1.0,0.9615384615384616,-1.0,11.0,3.0
2021_03_SEA_MIN,2021,REG,3,2021-09-26,Sunday,16:25,MIN,SEA,0,0,dome,,,7,7,2.0,53.5,109.0,-120.0,13.0,47.0,0,15.0,W,-6.5,U,1,0,2.0,True,True,W,W,L,W,-120.0,109.0,-1.0,1.09,-2.0,15.0,6.5
2021_03_GB_SF,2021,REG,3,2021-09-26,Sunday,20:20,SF,GB,0,0,outdoors,69.0,15.0,7,6,-3.5,50.5,-179.0,160.0,-2.0,58.0,0,-5.5,L,7.5,O,0,1,3.5,False,True,W,L,W,L,-179.0,160.0,-1.0,1.6,3.5,5.5,7.5
2021_03_PHI_DAL,2021,REG,3,2021-09-27,Monday,20:15,DAL,PHI,0,1,open,,,8,8,-3.5,51.5,-189.0,168.0,20.0,62.0,0,16.5,W,10.5,O,1,1,3.5,False,True,L,W,W,L,-189.0,168.0,0.5291005291005291,-1.0,3.5,16.5,10.5
2021_04_JAX_CIN,2021,REG,4,2021-09-30,Thursday,20:20,CIN,JAX,0,0,outdoors,65.0,0.0,4,4,-7.5,46.0,-373.0,313.0,3.0,45.0,0,-4.5,L,-1.0,U,1,1,7.5,False,True,W,L,L,W,-373.0,313.0,0.2680965147453083,-1.0,7.5,4.5,1.0
2021_04_WAS_ATL,2021,REG,4,2021-10-03,Sunday,13:00,ATL,WAS,0,0,open,,,7,7,1.0,47.5,106.0,-117.0,-4.0,64.0,0,-3.0,L,16.5,O,0,0,1.0,True,True,L,L,W,L,-117.0,106.0,0.8547008547008547,-1.0,-1.0,3.0,16.5
2021_04_HOU_BUF,2021,REG,4,2021-10-03,Sunday,13:00,BUF,HOU,0,0,outdoors,67.0,12.0,7,10,-19.0,47.5,-1500.0,988.0,40.0,40.0,0,21.0,W,-7.5,U,1,0,19.0,False,True,L,W,L,W,-1500.0,988.0,0.0666666666666666,-1.0,19.0,21.0,7.5
2021_04_DET_CHI,2021,REG,4,2021-10-03,Sunday,13:00,CHI,DET,0,1,outdoors,72.0,4.0,7,7,-3.0,42.0,-148.0,134.0,10.0,38.0,0,7.0,W,-4.0,U,1,0,3.0,False,True,L,W,L,W,-148.0,134.0,0.6756756756756757,-1.0,3.0,7.0,4.0
2021_04_CAR_DAL,2021,REG,4,2021-10-03,Sunday,13:00,DAL,CAR,0,0,closed,,,6,10,-4.5,51.5,-210.0,186.0,8.0,64.0,0,3.5,W,12.5,O,1,0,4.5,False,True,L,W,W,L,-210.0,186.0,0.4761904761904761,-1.0,4.5,3.5,12.5
2021_04_IND_MIA,2021,REG,4,2021-10-03,Sunday,13:00,MIA,IND,0,0,outdoors,85.0,16.0,7,7,-2.5,41.5,-144.0,130.0,-10.0,44.0,0,-12.5,L,2.5,O,0,0,2.5,False,True,W,L,W,L,-144.0,130.0,-1.0,1.3,2.5,12.5,2.5
2021_04_CLE_MIN,2021,REG,4,2021-10-03,Sunday,13:00,MIN,CLE,0,0,dome,,,7,7,1.0,52.0,-106.0,-105.0,-7.0,21.0,0,-6.0,L,-31.0,U,0,0,1.0,True,True,L,L,L,W,-106.0,-105.0,-1.0,0.9523809523809524,-1.0,6.0,31.0
2021_04_NYG_NO,2021,REG,4,2021-10-03,Sunday,13:00,NO,NYG,0,0,dome,,,7,7,-7.5,43.0,-337.0,286.0,-6.0,48.0,0,-13.5,L,5.0,O,0,0,7.5,False,True,W,L,W,L,-337.0,286.0,-1.0,2.86,7.5,13.5,5.0
2021_04_TEN_NYJ,2021,REG,4,2021-10-03,Sunday,13:00,NYJ,TEN,0,0,outdoors,78.0,9.0,7,7,5.5,44.5,206.0,-234.0,3.0,51.0,0,8.5,W,6.5,O,1,0,5.5,True,True,W,W,W,L,-234.0,206.0,-1.0,2.06,-5.5,8.5,6.5
2021_04_KC_PHI,2021,REG,4,2021-10-03,Sunday,13:00,PHI,KC,0,0,outdoors,73.0,8.0,6,7,7.5,53.5,296.0,-349.0,-12.0,72.0,0,-4.5,L,18.5,O,0,0,7.5,True,True,L,L,W,L,-349.0,296.0,0.2865329512893982,-1.0,-7.5,4.5,18.5
2021_04_ARI_LA,2021,REG,4,2021-10-03,Sunday,16:05,LA,ARI,0,1,dome,,,7,7,-3.5,53.5,-200.0,178.0,-17.0,57.0,0,-20.5,L,3.5,O,0,0,3.5,False,True,W,L,W,L,-200.0,178.0,-1.0,1.78,3.5,20.5,3.5
2021_04_SEA_SF,2021,REG,4,2021-10-03,Sunday,16:05,SF,SEA,0,1,outdoors,80.0,0.0,7,7,-2.5,52.0,-133.0,120.0,-7.0,49.0,0,-9.5,L,-3.0,U,0,0,2.5,False,True,W,L,L,W,-133.0,120.0,-1.0,1.2,2.5,9.5,3.0
2021_04_BAL_DEN,2021,REG,4,2021-10-03,Sunday,16:25,DEN,BAL,0,0,outdoors,77.0,11.0,7,7,-1.0,44.0,-118.0,107.0,-16.0,30.0,0,-17.0,L,-14.0,U,0,0,1.0,False,True,W,L,L,W,-118.0,107.0,-1.0,1.07,1.0,17.0,14.0
2021_04_PIT_GB,2021,REG,4,2021-10-03,Sunday,16:25,GB,PIT,0,0,outdoors,67.0,4.0,7,7,-6.5,45.0,-276.0,239.0,10.0,44.0,0,3.5,W,-1.0,U,1,0,6.5,False,True,L,W,L,W,-276.0,239.0,0.3623188405797101,-1.0,6.5,3.5,1.0
2021_04_TB_NE,2021,REG,4,2021-10-03,Sunday,20:20,NE,TB,0,0,outdoors,62.0,4.0,7,7,6.0,49.5,223.0,-255.0,-2.0,36.0,0,4.0,W,-13.5,U,0,1,6.0,True,True,W,W,L,W,-255.0,223.0,0.392156862745098,-1.0,-6.0,4.0,13.5
2021_04_LV_LAC,2021,REG,4,2021-10-04,Monday,20:15,LAC,LV,0,1,dome,,,8,8,-3.0,52.0,-161.0,144.0,14.0,42.0,0,11.0,W,-10.0,U,1,1,3.0,False,True,L,W,L,W,-161.0,144.0,0.6211180124223602,-1.0,3.0,11.0,10.0
2021_05_LA_SEA,2021,REG,5,2021-10-07,Thursday,20:20,SEA,LA,0,1,outdoors,56.0,8.0,4,4,2.5,53.5,122.0,-135.0,-9.0,43.0,0,-6.5,L,-10.5,U,0,1,2.5,True,True,L,L,L,W,-135.0,122.0,0.7407407407407407,-1.0,-2.5,6.5,10.5
2021_05_NYJ_ATL,2021,REG,5,2021-10-10,Sunday,09:30,ATL,NYJ,1,0,outdoors,63.0,8.0,7,7,-3.0,45.5,-153.0,138.0,7.0,47.0,0,4.0,W,1.5,O,1,0,3.0,False,True,L,W,W,L,-153.0,138.0,0.6535947712418301,-1.0,3.0,4.0,1.5
2021_05_PHI_CAR,2021,REG,5,2021-10-10,Sunday,13:00,CAR,PHI,0,0,outdoors,76.0,13.0,7,7,-2.5,46.0,-139.0,126.0,-3.0,39.0,0,-5.5,L,-7.0,U,0,0,2.5,False,True,W,L,L,W,-139.0,126.0,-1.0,1.26,2.5,5.5,7.0
2021_05_GB_CIN,2021,REG,5,2021-10-10,Sunday,13:00,CIN,GB,0,0,outdoors,76.0,12.0,10,7,2.0,50.0,111.0,-123.0,-3.0,47.0,0,-1.0,L,-3.0,U,0,0,2.0,True,True,L,L,L,W,-123.0,111.0,0.8130081300813008,-1.0,-2.0,1.0,3.0
2021_05_NE_HOU,2021,REG,5,2021-10-10,Sunday,13:00,HOU,NE,0,0,closed,,,7,7,8.0,39.5,288.0,-339.0,-3.0,47.0,0,5.0,W,7.5,O,0,0,8.0,True,True,W,W,W,L,-339.0,288.0,0.2949852507374631,-1.0,-8.0,5.0,7.5
2021_05_TEN_JAX,2021,REG,5,2021-10-10,Sunday,13:00,JAX,TEN,0,1,outdoors,78.0,11.0,10,7,4.0,49.0,170.0,-191.0,-18.0,56.0,0,-14.0,L,7.0,O,0,0,4.0,True,True,L,L,W,L,-191.0,170.0,0.5235602094240838,-1.0,-4.0,14.0,7.0
2021_05_DET_MIN,2021,REG,5,2021-10-10,Sunday,13:00,MIN,DET,0,1,dome,,,7,7,-10.0,49.5,-418.0,346.0,2.0,36.0,0,-8.0,L,-13.5,U,1,0,10.0,False,True,W,L,L,W,-418.0,346.0,0.2392344497607655,-1.0,10.0,8.0,13.5
2021_05_DEN_PIT,2021,REG,5,2021-10-10,Sunday,13:00,PIT,DEN,0,0,outdoors,71.0,9.0,7,7,2.0,40.0,113.0,-124.0,8.0,46.0,0,10.0,W,6.0,O,1,0,2.0,True,True,W,W,W,L,-124.0,113.0,-1.0,1.13,-2.0,10.0,6.0
2021_05_MIA_TB,2021,REG,5,2021-10-10,Sunday,13:00,TB,MIA,0,0,outdoors,84.0,7.0,7,7,-11.0,48.0,-564.0,448.0,28.0,62.0,0,17.0,W,14.0,O,1,0,11.0,False,True,L,W,W,L,-564.0,448.0,0.1773049645390071,-1.0,11.0,17.0,14.0
2021_05_NO_WAS,2021,REG,5,2021-10-10,Sunday,13:00,WAS,NO,0,0,outdoors,70.0,12.0,7,7,2.5,43.5,117.0,-130.0,-11.0,55.0,0,-8.5,L,11.5,O,0,0,2.5,True,True,L,L,W,L,-130.0,117.0,0.7692307692307693,-1.0,-2.5,8.5,11.5
2021_05_CLE_LAC,2021,REG,5,2021-10-10,Sunday,16:05,LAC,CLE,0,0,dome,,,6,7,-2.5,46.5,-129.0,117.0,5.0,89.0,0,2.5,W,42.5,O,1,0,2.5,False,True,L,W,W,L,-129.0,117.0,0.7751937984496124,-1.0,2.5,2.5,42.5
2021_05_CHI_LV,2021,REG,5,2021-10-10,Sunday,16:05,LV,CHI,0,0,dome,,,6,7,-5.5,46.0,-245.0,215.0,-11.0,29.0,0,-16.5,L,-17.0,U,0,0,5.5,False,True,W,L,L,W,-245.0,215.0,-1.0,2.15,5.5,16.5,17.0
2021_05_SF_ARI,2021,REG,5,2021-10-10,Sunday,16:25,ARI,SF,0,1,closed,,,7,7,-6.0,48.5,-266.0,231.0,7.0,27.0,0,1.0,W,-21.5,U,1,0,6.0,False,True,L,W,L,W,-266.0,231.0,0.3759398496240601,-1.0,6.0,1.0,21.5
2021_05_NYG_DAL,2021,REG,5,2021-10-10,Sunday,16:25,DAL,NYG,0,1,closed,,,7,7,-7.5,53.0,-335.0,285.0,24.0,64.0,0,16.5,W,11.0,O,1,0,7.5,False,True,L,W,W,L,-335.0,285.0,0.2985074626865671,-1.0,7.5,16.5,11.0
2021_05_BUF_KC,2021,REG,5,2021-10-10,Sunday,20:20,KC,BUF,0,0,outdoors,76.0,0.0,7,7,-2.5,57.0,-134.0,121.0,-18.0,58.0,0,-20.5,L,1.0,O,0,1,2.5,False,True,W,L,W,L,-134.0,121.0,-1.0,1.21,2.5,20.5,1.0
2021_05_IND_BAL,2021,REG,5,2021-10-11,Monday,20:15,BAL,IND,0,0,outdoors,69.0,6.0,8,8,-7.5,46.5,-356.0,301.0,6.0,56.0,0,-1.5,L,9.5,O,1,1,7.5,False,True,W,L,W,L,-356.0,301.0,0.2808988764044944,-1.0,7.5,1.5,9.5
2021_06_TB_PHI,2021,REG,6,2021-10-14,Thursday,20:20,PHI,TB,0,0,outdoors,74.0,8.0,4,4,7.0,53.0,238.0,-274.0,-6.0,50.0,0,1.0,W,-3.0,U,0,1,7.0,True,True,W,W,L,W,-274.0,238.0,0.364963503649635,-1.0,-7.0,1.0,3.0
2021_06_MIA_JAX,2021,REG,6,2021-10-17,Sunday,09:30,JAX,MIA,1,0,outdoors,63.0,11.0,7,7,2.5,47.5,110.0,-122.0,3.0,43.0,0,5.5,W,-4.5,U,1,0,2.5,True,True,W,W,L,W,-122.0,110.0,-1.0,1.1,-2.5,5.5,4.5
2021_06_LAC_BAL,2021,REG,6,2021-10-17,Sunday,13:00,BAL,LAC,0,0,outdoors,63.0,15.0,6,7,-3.0,50.5,-166.0,149.0,28.0,40.0,0,25.0,W,-10.5,U,1,0,3.0,False,True,L,W,L,W,-166.0,149.0,0.6024096385542169,-1.0,3.0,25.0,10.5
2021_06_MIN_CAR,2021,REG,6,2021-10-17,Sunday,13:00,CAR,MIN,0,0,outdoors,62.0,7.0,7,7,2.5,45.5,121.0,-134.0,-6.0,62.0,0,-3.5,L,16.5,O,0,0,2.5,True,True,L,L,W,L,-134.0,121.0,0.746268656716418,-1.0,-2.5,3.5,16.5
2021_06_GB_CHI,2021,REG,6,2021-10-17,Sunday,13:00,CHI,GB,0,1,outdoors,59.0,6.0,7,7,5.5,44.0,201.0,-228.0,-10.0,38.0,0,-4.5,L,-6.0,U,0,0,5.5,True,True,L,L,L,W,-228.0,201.0,0.4385964912280701,-1.0,-5.5,4.5,6.0
2021_06_CIN_DET,2021,REG,6,2021-10-17,Sunday,13:00,DET,CIN,0,0,dome,,,7,7,3.5,46.5,171.0,-192.0,-23.0,45.0,0,-19.5,L,-1.5,U,0,0,3.5,True,True,L,L,L,W,-192.0,171.0,0.5208333333333334,-1.0,-3.5,19.5,1.5
2021_06_HOU_IND,2021,REG,6,2021-10-17,Sunday,13:00,IND,HOU,0,1,open,,,6,7,-10.5,43.5,-442.0,363.0,28.0,34.0,0,17.5,W,-9.5,U,1,0,10.5,False,True,L,W,L,W,-442.0,363.0,0.2262443438914027,-1.0,10.5,17.5,9.5
2021_06_LA_NYG,2021,REG,6,2021-10-17,Sunday,13:00,NYG,LA,0,0,outdoors,61.0,13.0,7,10,7.5,49.5,280.0,-328.0,-27.0,49.0,0,-19.5,L,-0.5,U,0,0,7.5,True,True,L,L,L,W,-328.0,280.0,0.3048780487804878,-1.0,-7.5,19.5,0.5
2021_06_KC_WAS,2021,REG,6,2021-10-17,Sunday,13:00,WAS,KC,0,0,outdoors,62.0,13.0,7,7,6.0,54.0,223.0,-255.0,-18.0,44.0,0,-12.0,L,-10.0,U,0,0,6.0,True,True,L,L,L,W,-255.0,223.0,0.392156862745098,-1.0,-6.0,12.0,10.0
2021_06_ARI_CLE,2021,REG,6,2021-10-17,Sunday,16:05,CLE,ARI,0,0,outdoors,58.0,23.0,7,7,-3.0,48.0,-143.0,129.0,-23.0,51.0,0,-26.0,L,3.0,O,0,0,3.0,False,True,W,L,W,L,-143.0,129.0,-1.0,1.29,3.0,26.0,3.0
2021_06_LV_DEN,2021,REG,6,2021-10-17,Sunday,16:25,DEN,LV,0,1,outdoors,76.0,8.0,7,7,-5.0,45.5,-205.0,182.0,-10.0,58.0,0,-15.0,L,12.5,O,0,0,5.0,False,True,W,L,W,L,-205.0,182.0,-1.0,1.82,5.0,15.0,12.5
2021_06_DAL_NE,2021,REG,6,2021-10-17,Sunday,16:25,NE,DAL,0,0,outdoors,62.0,11.0,7,7,3.5,50.5,169.0,-189.0,-6.0,64.0,0,-2.5,L,13.5,O,0,0,3.5,True,True,L,L,W,L,-189.0,169.0,0.5291005291005291,-1.0,-3.5,2.5,13.5
2021_06_SEA_PIT,2021,REG,6,2021-10-17,Sunday,20:20,PIT,SEA,0,0,outdoors,49.0,6.0,7,10,-5.5,43.0,-213.0,189.0,3.0,43.0,0,-2.5,L,0.0,P,1,1,5.5,False,True,W,L,P,P,-213.0,189.0,0.4694835680751174,-1.0,5.5,2.5,0.0
2021_06_BUF_TEN,2021,REG,6,2021-10-18,Monday,20:15,TEN,BUF,0,0,outdoors,66.0,6.0,8,8,6.0,53.5,210.0,-239.0,3.0,65.0,0,9.0,W,11.5,O,1,1,6.0,True,True,W,W,W,L,-239.0,210.0,-1.0,2.1,-6.0,9.0,11.5
2021_07_DEN_CLE,2021,REG,7,2021-10-21,Thursday,20:20,CLE,DEN,0,0,outdoors,59.0,27.0,4,4,-2.0,40.5,-121.0,110.0,3.0,31.0,0,1.0,W,-9.5,U,1,1,2.0,False,True,L,W,L,W,-121.0,110.0,0.8264462809917356,-1.0,2.0,1.0,9.5
2021_07_CIN_BAL,2021,REG,7,2021-10-24,Sunday,13:00,BAL,CIN,0,1,outdoors,61.0,6.0,7,7,-6.5,45.5,-272.0,236.0,-24.0,58.0,0,-30.5,L,12.5,O,0,0,6.5,False,True,W,L,W,L,-272.0,236.0,-1.0,2.36,6.5,30.5,12.5
2021_07_WAS_GB,2021,REG,7,2021-10-24,Sunday,13:00,GB,WAS,0,0,outdoors,49.0,11.0,7,7,-8.5,48.0,-397.0,331.0,14.0,34.0,0,5.5,W,-14.0,U,1,0,8.5,False,True,L,W,L,W,-397.0,331.0,0.2518891687657431,-1.0,8.5,5.5,14.0
2021_07_ATL_MIA,2021,REG,7,2021-10-24,Sunday,13:00,MIA,ATL,0,0,outdoors,85.0,9.0,7,14,1.5,48.5,117.0,-129.0,-2.0,58.0,0,-0.5,L,9.5,O,0,0,1.5,True,True,L,L,W,L,-129.0,117.0,0.7751937984496124,-1.0,-1.5,0.5,9.5
2021_07_NYJ_NE,2021,REG,7,2021-10-24,Sunday,13:00,NE,NYJ,0,1,outdoors,52.0,0.0,7,14,-7.0,43.0,-303.0,261.0,41.0,67.0,0,34.0,W,24.0,O,1,0,7.0,False,True,L,W,W,L,-303.0,261.0,0.33003300330033,-1.0,7.0,34.0,24.0
2021_07_CAR_NYG,2021,REG,7,2021-10-24,Sunday,13:00,NYG,CAR,0,0,outdoors,57.0,0.0,7,7,3.0,42.5,139.0,-154.0,22.0,28.0,0,25.0,W,-14.5,U,1,0,3.0,True,True,W,W,L,W,-154.0,139.0,-1.0,1.39,-3.0,25.0,14.5
2021_07_KC_TEN,2021,REG,7,2021-10-24,Sunday,13:00,TEN,KC,0,0,outdoors,74.0,14.0,6,7,4.0,57.5,185.0,-209.0,24.0,30.0,0,28.0,W,-27.5,U,1,0,4.0,True,True,W,W,L,W,-209.0,185.0,-1.0,1.85,-4.0,28.0,27.5
2021_07_DET_LA,2021,REG,7,2021-10-24,Sunday,16:05,LA,DET,0,0,dome,,,7,7,-17.0,51.0,-1256.0,860.0,9.0,47.0,0,-8.0,L,-4.0,U,1,0,17.0,False,True,W,L,L,W,-1256.0,860.0,0.0796178343949044,-1.0,17.0,8.0,4.0
2021_07_PHI_LV,2021,REG,7,2021-10-24,Sunday,16:05,LV,PHI,0,0,dome,,,7,10,-1.0,48.0,-108.0,-102.0,11.0,55.0,0,10.0,W,7.0,O,1,0,1.0,False,True,L,W,W,L,-108.0,-102.0,0.925925925925926,-1.0,1.0,10.0,7.0
2021_07_HOU_ARI,2021,REG,7,2021-10-24,Sunday,16:25,ARI,HOU,0,0,closed,,,7,7,-20.5,47.0,-1766.0,1119.0,26.0,36.0,0,5.5,W,-11.0,U,1,0,20.5,False,True,L,W,L,W,-1766.0,1119.0,0.0566251415628539,-1.0,20.5,5.5,11.0
2021_07_CHI_TB,2021,REG,7,2021-10-24,Sunday,16:25,TB,CHI,0,0,outdoors,83.0,7.0,10,7,-12.5,47.0,-644.0,501.0,35.0,41.0,0,22.5,W,-6.0,U,1,0,12.5,False,True,L,W,L,W,-644.0,501.0,0.15527950310559,-1.0,12.5,22.5,6.0
2021_07_IND_SF,2021,REG,7,2021-10-24,Sunday,20:20,SF,IND,0,0,outdoors,64.0,16.0,14,7,-3.5,41.5,-169.0,152.0,-12.0,48.0,0,-15.5,L,6.5,O,0,1,3.5,False,True,W,L,W,L,-169.0,152.0,-1.0,1.52,3.5,15.5,6.5
2021_07_NO_SEA,2021,REG,7,2021-10-25,Monday,20:15,SEA,NO,0,0,outdoors,54.0,16.0,8,15,6.0,42.0,208.0,-237.0,-3.0,23.0,0,3.0,W,-19.0,U,0,1,6.0,True,True,W,W,L,W,-237.0,208.0,0.4219409282700422,-1.0,-6.0,3.0,19.0
2021_08_GB_ARI,2021,REG,8,2021-10-28,Thursday,20:20,ARI,GB,0,0,open,,,4,4,-6.5,51.0,-279.0,242.0,-3.0,45.0,0,-9.5,L,-6.0,U,0,1,6.5,False,True,W,L,L,W,-279.0,242.0,-1.0,2.42,6.5,9.5,6.0
2021_08_CAR_ATL,2021,REG,8,2021-10-31,Sunday,13:00,ATL,CAR,0,1,open,,,7,7,-2.5,47.0,-129.0,117.0,-6.0,32.0,0,-8.5,L,-15.0,U,0,0,2.5,False,True,W,L,L,W,-129.0,117.0,-1.0,1.17,2.5,8.5,15.0
2021_08_MIA_BUF,2021,REG,8,2021-10-31,Sunday,13:00,BUF,MIA,0,1,outdoors,54.0,9.0,13,7,-15.0,48.5,-983.0,709.0,15.0,37.0,0,0.0,P,-11.5,U,1,0,15.0,False,True,P,P,L,W,-983.0,709.0,0.1017293997965412,-1.0,15.0,0.0,11.5
2021_08_SF_CHI,2021,REG,8,2021-10-31,Sunday,13:00,CHI,SF,0,0,outdoors,53.0,12.0,7,7,4.5,40.0,186.0,-210.0,-11.0,55.0,0,-6.5,L,15.0,O,0,0,4.5,True,True,L,L,W,L,-210.0,186.0,0.4761904761904761,-1.0,-4.5,6.5,15.0
2021_08_PIT_CLE,2021,REG,8,2021-10-31,Sunday,13:00,CLE,PIT,0,1,outdoors,57.0,13.0,10,14,-5.5,43.0,-222.0,196.0,-5.0,25.0,0,-10.5,L,-18.0,U,0,0,5.5,False,True,W,L,L,W,-222.0,196.0,-1.0,1.96,5.5,10.5,18.0
2021_08_PHI_DET,2021,REG,8,2021-10-31,Sunday,13:00,DET,PHI,0,0,dome,,,7,7,3.0,48.5,151.0,-168.0,-38.0,50.0,0,-35.0,L,1.5,O,0,0,3.0,True,True,L,L,W,L,-168.0,151.0,0.5952380952380952,-1.0,-3.0,35.0,1.5
2021_08_LA_HOU,2021,REG,8,2021-10-31,Sunday,13:00,HOU,LA,0,0,closed,,,7,7,17.0,47.0,724.0,-1010.0,-16.0,60.0,0,1.0,W,13.0,O,0,0,17.0,True,True,W,W,W,L,-1010.0,724.0,0.099009900990099,-1.0,-17.0,1.0,13.0
2021_08_TEN_IND,2021,REG,8,2021-10-31,Sunday,13:00,IND,TEN,0,1,open,,,7,7,-3.0,51.0,-160.0,144.0,-3.0,65.0,0,-6.0,L,14.0,O,0,0,3.0,False,True,W,L,W,L,-160.0,144.0,-1.0,1.44,3.0,6.0,14.0
2021_08_CIN_NYJ,2021,REG,8,2021-10-31,Sunday,13:00,NYJ,CIN,0,0,outdoors,63.0,11.0,7,7,11.5,43.5,411.0,-510.0,3.0,65.0,0,14.5,W,21.5,O,1,0,11.5,True,True,W,W,W,L,-510.0,411.0,-1.0,4.11,-11.5,14.5,21.5
2021_08_NE_LAC,2021,REG,8,2021-10-31,Sunday,16:05,LAC,NE,0,0,dome,,,14,7,-3.5,50.5,-183.0,163.0,-3.0,51.0,0,-6.5,L,0.5,O,0,0,3.5,False,True,W,L,W,L,-183.0,163.0,-1.0,1.63,3.5,6.5,0.5
2021_08_JAX_SEA,2021,REG,8,2021-10-31,Sunday,16:05,SEA,JAX,0,0,outdoors,54.0,8.0,6,14,-4.0,44.0,-192.0,171.0,24.0,38.0,0,20.0,W,-6.0,U,1,0,4.0,False,True,L,W,L,W,-192.0,171.0,0.5208333333333334,-1.0,4.0,20.0,6.0
2021_08_WAS_DEN,2021,REG,8,2021-10-31,Sunday,16:25,DEN,WAS,0,0,outdoors,41.0,4.0,10,7,-4.0,45.0,-191.0,170.0,7.0,27.0,0,3.0,W,-18.0,U,1,0,4.0,False,True,L,W,L,W,-191.0,170.0,0.5235602094240838,-1.0,4.0,3.0,18.0
2021_08_TB_NO,2021,REG,8,2021-10-31,Sunday,16:25,NO,TB,0,1,dome,,,6,7,4.0,48.5,168.0,-188.0,9.0,63.0,0,13.0,W,14.5,O,1,0,4.0,True,True,W,W,W,L,-188.0,168.0,-1.0,1.68,-4.0,13.0,14.5
2021_08_DAL_MIN,2021,REG,8,2021-10-31,Sunday,20:20,MIN,DAL,0,0,dome,,,14,14,-4.5,49.5,-219.0,193.0,-4.0,36.0,0,-8.5,L,-13.5,U,0,1,4.5,False,True,W,L,L,W,-219.0,193.0,-1.0,1.93,4.5,8.5,13.5
2021_08_NYG_KC,2021,REG,8,2021-11-01,Monday,20:15,KC,NYG,0,0,outdoors,39.0,4.0,8,8,-10.5,53.0,-530.0,425.0,3.0,37.0,0,-7.5,L,-16.0,U,1,1,10.5,False,True,W,L,L,W,-530.0,425.0,0.1886792452830188,-1.0,10.5,7.5,16.0
2021_09_NYJ_IND,2021,REG,9,2021-11-04,Thursday,20:20,IND,NYJ,0,0,closed,,,4,4,-10.5,46.0,-509.0,410.0,15.0,75.0,0,4.5,W,29.0,O,1,1,10.5,False,True,L,W,W,L,-509.0,410.0,0.1964636542239685,-1.0,10.5,4.5,29.0
2021_09_MIN_BAL,2021,REG,9,2021-11-07,Sunday,13:00,BAL,MIN,0,0,outdoors,56.0,8.0,14,7,-7.5,51.0,-305.0,262.0,3.0,65.0,0,-4.5,L,14.0,O,1,0,7.5,False,True,W,L,W,L,-305.0,262.0,0.3278688524590163,-1.0,7.5,4.5,14.0
2021_09_NE_CAR,2021,REG,9,2021-11-07,Sunday,13:00,CAR,NE,0,0,outdoors,61.0,16.0,7,7,3.5,41.5,157.0,-176.0,-18.0,30.0,0,-14.5,L,-11.5,U,0,0,3.5,True,True,L,L,L,W,-176.0,157.0,0.5681818181818182,-1.0,-3.5,14.5,11.5
2021_09_CLE_CIN,2021,REG,9,2021-11-07,Sunday,13:00,CIN,CLE,0,1,outdoors,56.0,0.0,7,7,-2.5,47.5,-129.0,117.0,-25.0,57.0,0,-27.5,L,9.5,O,0,0,2.5,False,True,W,L,W,L,-129.0,117.0,-1.0,1.17,2.5,27.5,9.5
2021_09_DEN_DAL,2021,REG,9,2021-11-07,Sunday,13:00,DAL,DEN,0,0,closed,,,7,7,-10.5,50.0,-462.0,378.0,-14.0,46.0,0,-24.5,L,-4.0,U,0,0,10.5,False,True,W,L,L,W,-462.0,378.0,-1.0,3.78,10.5,24.5,4.0
2021_09_BUF_JAX,2021,REG,9,2021-11-07,Sunday,13:00,JAX,BUF,0,0,outdoors,59.0,16.0,7,7,14.5,48.0,776.0,-1101.0,3.0,15.0,0,17.5,W,-33.0,U,1,0,14.5,True,True,W,W,L,W,-1101.0,776.0,-1.0,7.76,-14.5,17.5,33.0
2021_09_HOU_MIA,2021,REG,9,2021-11-07,Sunday,13:00,MIA,HOU,0,0,outdoors,72.0,19.0,7,7,-4.0,45.0,-185.0,166.0,8.0,26.0,0,4.0,W,-19.0,U,1,0,4.0,False,True,L,W,L,W,-185.0,166.0,0.5405405405405406,-1.0,4.0,4.0,19.0
2021_09_ATL_NO,2021,REG,9,2021-11-07,Sunday,13:00,NO,ATL,0,1,dome,,,7,7,-7.0,43.0,-277.0,240.0,-2.0,52.0,0,-9.0,L,9.0,O,0,0,7.0,False,True,W,L,W,L,-277.0,240.0,-1.0,2.4,7.0,9.0,9.0
2021_09_LV_NYG,2021,REG,9,2021-11-07,Sunday,13:00,NYG,LV,0,0,outdoors,54.0,4.0,6,14,3.0,47.0,137.0,-152.0,7.0,39.0,0,10.0,W,-8.0,U,1,0,3.0,True,True,W,W,L,W,-152.0,137.0,-1.0,1.37,-3.0,10.0,8.0
2021_09_LAC_PHI,2021,REG,9,2021-11-07,Sunday,16:05,PHI,LAC,0,0,outdoors,54.0,11.0,7,7,1.0,49.5,-104.0,-106.0,-3.0,51.0,0,-2.0,L,1.5,O,0,0,1.0,True,True,L,L,W,L,-106.0,-104.0,0.9433962264150944,-1.0,-1.0,2.0,1.5
